seed,Group,chem,mean_weight,total_mean,sd_total_mean,above_threshold
89,mPFD,"1,2,3,4,7,8-hxcdf",0.006202516,0.029768324,0.03640783,12
89,mPFD,"1,2,3,4,6,7,8,9-ocdd",0.004875559,0.011581327,0.017004002,4
89,mPFD,"1,2,3,6,7,8-hxcdd",0.001213398,0.021597053,0.029298756,10
89,Non-Dioxin-like PCBs,PCB 187,5.62E-04,0.023013487,0.039626962,12
89,Non-Dioxin-like PCBs,PCB 170,1.12E-06,0.010449381,0.019559485,4
89,Non-Ortho PCBs,PCB 169,6.55E-07,0.075626265,0.076996433,44
89,Non-Dioxin-like PCBs,PCB 180,4.62E-07,0.00353903,0.006393246,0
89,Non-Dioxin-like PCBs,PCB 194,4.41E-07,0.039834125,0.045298732,24
90,mPFD,"1,2,3,4,6,7,8-hxcdf",0.340678951,0.081696005,0.059970077,57
90,mPFD,"2,3,4,7,8-pncdf",0.227091264,0.262474651,0.132506685,96
90,mPFD,"1,2,3,6,7,8-hxcdd",0.127991537,0.021597053,0.029298756,10
90,Non-Dioxin-like PCBs,PCB 99,0.082342322,0.102371171,0.092976697,56
90,Non-Ortho PCBs,PCB 126,0.080759835,0.123166939,0.090888143,68
90,Non-Dioxin-like PCBs,PCB 194,0.04300989,0.039834125,0.045298732,24
90,Non-Ortho PCBs,PCB 169,0.022920356,0.075626265,0.076996433,44
90,Non-Dioxin-like PCBs,PCB 170,0.020307928,0.010449381,0.019559485,4
90,mPFD,"1,2,3,4,7,8-hxcdf",0.019359542,0.029768324,0.03640783,12
90,mPFD,"1,2,3,4,6,7,8-hpcdd",0.01529175,0.025502809,0.031696889,12
90,mPFD,"1,2,3,6,7,8-hxcdf",0.008760842,0.023775785,0.02946219,8
90,mPFD,PCB 118,0.004646736,0.085772087,0.079365683,54
90,Non-Dioxin-like PCBs,PCB 187,0.003875319,0.023013487,0.039626962,12
90,Non-Dioxin-like PCBs,PCB 180,0.001511531,0.00353903,0.006393246,0
90,Non-Dioxin-like PCBs,PCB 153,7.77E-04,0.017423753,0.030813948,7
90,mPFD,"1,2,3,4,6,7,8,9-ocdd",6.75E-04,0.011581327,0.017004002,4
90,Non-Dioxin-like PCBs,PCB 138,1.88E-07,0.022887075,0.027888138,10
90,Non-Dioxin-like PCBs,PCB 74,1.71E-07,0.039520733,0.052661805,15
91,mPFD,"2,3,4,7,8-pncdf",0.265414724,0.262474651,0.132506685,96
91,Non-Ortho PCBs,PCB 126,0.137829534,0.123166939,0.090888143,68
91,Non-Dioxin-like PCBs,PCB 99,0.125204531,0.102371171,0.092976697,56
91,Non-Dioxin-like PCBs,PCB 194,0.095389191,0.039834125,0.045298732,24
91,mPFD,"1,2,3,4,6,7,8-hpcdd",0.089078465,0.025502809,0.031696889,12
91,mPFD,"1,2,3,4,6,7,8-hxcdf",0.087635141,0.081696005,0.059970077,57
91,Non-Dioxin-like PCBs,PCB 187,0.048077633,0.023013487,0.039626962,12
91,Non-Dioxin-like PCBs,PCB 74,0.041289242,0.039520733,0.052661805,15
91,mPFD,PCB 118,0.023751321,0.085772087,0.079365683,54
91,Non-Dioxin-like PCBs,PCB 138,0.021240601,0.022887075,0.027888138,10
91,Non-Ortho PCBs,PCB 169,0.021210996,0.075626265,0.076996433,44
91,Non-Dioxin-like PCBs,PCB 153,0.016250352,0.017423753,0.030813948,7
91,mPFD,"1,2,3,4,6,7,8,9-ocdd",0.015554768,0.011581327,0.017004002,4
91,mPFD,"1,2,3,4,7,8-hxcdf",0.005786706,0.029768324,0.03640783,12
91,mPFD,"1,2,3,6,7,8-hxcdf",0.005430104,0.023775785,0.02946219,8
91,Non-Dioxin-like PCBs,PCB 170,8.56E-04,0.010449381,0.019559485,4
91,Non-Dioxin-like PCBs,PCB 180,1.93E-07,0.00353903,0.006393246,0
91,mPFD,"1,2,3,6,7,8-hxcdd",4.14E-08,0.021597053,0.029298756,10
92,Non-Dioxin-like PCBs,PCB 99,0.42917966,0.102371171,0.092976697,56
92,mPFD,"2,3,4,7,8-pncdf",0.303608525,0.262474651,0.132506685,96
92,Non-Ortho PCBs,PCB 169,0.090363628,0.075626265,0.076996433,44
92,mPFD,"1,2,3,4,6,7,8-hxcdf",0.070878596,0.081696005,0.059970077,57
92,Non-Dioxin-like PCBs,PCB 138,0.033085221,0.022887075,0.027888138,10
92,Non-Dioxin-like PCBs,PCB 194,0.016844827,0.039834125,0.045298732,24
92,Non-Dioxin-like PCBs,PCB 153,0.011130495,0.017423753,0.030813948,7
92,mPFD,PCB 118,0.010850459,0.085772087,0.079365683,54
92,Non-Dioxin-like PCBs,PCB 187,0.008685935,0.023013487,0.039626962,12
92,mPFD,"1,2,3,4,7,8-hxcdf",0.008451633,0.029768324,0.03640783,12
92,mPFD,"1,2,3,4,6,7,8-hpcdd",0.005936908,0.025502809,0.031696889,12
92,Non-Ortho PCBs,PCB 126,0.005703785,0.123166939,0.090888143,68
92,Non-Dioxin-like PCBs,PCB 74,0.003434266,0.039520733,0.052661805,15
92,Non-Dioxin-like PCBs,PCB 180,0.001678284,0.00353903,0.006393246,0
92,mPFD,"1,2,3,6,7,8-hxcdd",1.67E-04,0.021597053,0.029298756,10
92,Non-Dioxin-like PCBs,PCB 170,2.91E-07,0.010449381,0.019559485,4
92,mPFD,"1,2,3,4,6,7,8,9-ocdd",1.99E-07,0.011581327,0.017004002,4
92,mPFD,"1,2,3,6,7,8-hxcdf",1.69E-07,0.023775785,0.02946219,8
93,Non-Ortho PCBs,PCB 126,0.503078574,0.123166939,0.090888143,68
93,mPFD,"1,2,3,4,6,7,8-hxcdf",0.118262911,0.081696005,0.059970077,57
93,mPFD,"1,2,3,6,7,8-hxcdd",0.055027388,0.021597053,0.029298756,10
93,mPFD,"1,2,3,4,7,8-hxcdf",0.052154927,0.029768324,0.03640783,12
93,mPFD,"1,2,3,4,6,7,8-hpcdd",0.046459251,0.025502809,0.031696889,12
93,Non-Dioxin-like PCBs,PCB 99,0.039248165,0.102371171,0.092976697,56
93,Non-Ortho PCBs,PCB 169,0.035800021,0.075626265,0.076996433,44
93,Non-Dioxin-like PCBs,PCB 194,0.032360169,0.039834125,0.045298732,24
93,mPFD,"2,3,4,7,8-pncdf",0.025728029,0.262474651,0.132506685,96
93,mPFD,PCB 118,0.024718503,0.085772087,0.079365683,54
93,Non-Dioxin-like PCBs,PCB 74,0.018429157,0.039520733,0.052661805,15
93,Non-Dioxin-like PCBs,PCB 153,0.015819538,0.017423753,0.030813948,7
93,mPFD,"1,2,3,4,6,7,8,9-ocdd",0.010054539,0.011581327,0.017004002,4
93,Non-Dioxin-like PCBs,PCB 138,0.009645382,0.022887075,0.027888138,10
93,Non-Dioxin-like PCBs,PCB 187,0.006968871,0.023013487,0.039626962,12
93,Non-Dioxin-like PCBs,PCB 170,0.00412943,0.010449381,0.019559485,4
93,mPFD,"1,2,3,6,7,8-hxcdf",0.001790708,0.023775785,0.02946219,8
93,Non-Dioxin-like PCBs,PCB 180,3.24E-04,0.00353903,0.006393246,0
94,mPFD,"2,3,4,7,8-pncdf",0.478279617,0.262474651,0.132506685,96
94,Non-Ortho PCBs,PCB 126,0.109462176,0.123166939,0.090888143,68
94,Non-Dioxin-like PCBs,PCB 99,0.08826076,0.102371171,0.092976697,56
94,mPFD,"1,2,3,4,6,7,8-hxcdf",0.062766085,0.081696005,0.059970077,57
94,Non-Dioxin-like PCBs,PCB 194,0.061535911,0.039834125,0.045298732,24
94,mPFD,"1,2,3,4,7,8-hxcdf",0.045381297,0.029768324,0.03640783,12
94,Non-Dioxin-like PCBs,PCB 138,0.039597709,0.022887075,0.027888138,10
94,Non-Dioxin-like PCBs,PCB 187,0.038710855,0.023013487,0.039626962,12
94,mPFD,PCB 118,0.031148697,0.085772087,0.079365683,54
94,mPFD,"1,2,3,6,7,8-hxcdf",0.01119735,0.023775785,0.02946219,8
94,Non-Dioxin-like PCBs,PCB 180,0.007608572,0.00353903,0.006393246,0
94,mPFD,"1,2,3,6,7,8-hxcdd",0.006295941,0.021597053,0.029298756,10
94,Non-Dioxin-like PCBs,PCB 74,0.005791563,0.039520733,0.052661805,15
94,Non-Ortho PCBs,PCB 169,0.003876016,0.075626265,0.076996433,44
94,mPFD,"1,2,3,4,6,7,8-hpcdd",0.003608132,0.025502809,0.031696889,12
94,Non-Dioxin-like PCBs,PCB 170,0.003322683,0.010449381,0.019559485,4
94,Non-Dioxin-like PCBs,PCB 153,0.002599283,0.017423753,0.030813948,7
94,mPFD,"1,2,3,4,6,7,8,9-ocdd",5.57E-04,0.011581327,0.017004002,4
95,mPFD,"2,3,4,7,8-pncdf",0.367813355,0.262474651,0.132506685,96
95,mPFD,PCB 118,0.152852725,0.085772087,0.079365683,54
95,Non-Dioxin-like PCBs,PCB 153,0.141459761,0.017423753,0.030813948,7
95,Non-Ortho PCBs,PCB 126,0.094064572,0.123166939,0.090888143,68
95,mPFD,"1,2,3,6,7,8-hxcdf",0.049165694,0.023775785,0.02946219,8
95,Non-Ortho PCBs,PCB 169,0.048069182,0.075626265,0.076996433,44
95,Non-Dioxin-like PCBs,PCB 99,0.032010564,0.102371171,0.092976697,56
95,mPFD,"1,2,3,4,6,7,8-hxcdf",0.030944881,0.081696005,0.059970077,57
95,Non-Dioxin-like PCBs,PCB 138,0.028767376,0.022887075,0.027888138,10
95,mPFD,"1,2,3,4,6,7,8,9-ocdd",0.018332197,0.011581327,0.017004002,4
95,Non-Dioxin-like PCBs,PCB 194,0.015322359,0.039834125,0.045298732,24
95,Non-Dioxin-like PCBs,PCB 74,0.007023047,0.039520733,0.052661805,15
95,mPFD,"1,2,3,6,7,8-hxcdd",0.004650992,0.021597053,0.029298756,10
95,Non-Dioxin-like PCBs,PCB 180,0.003421283,0.00353903,0.006393246,0
95,mPFD,"1,2,3,4,7,8-hxcdf",0.0023962,0.029768324,0.03640783,12
95,mPFD,"1,2,3,4,6,7,8-hpcdd",0.002236094,0.025502809,0.031696889,12
95,Non-Dioxin-like PCBs,PCB 170,0.001469275,0.010449381,0.019559485,4
95,Non-Dioxin-like PCBs,PCB 187,4.43E-07,0.023013487,0.039626962,12
96,Non-Ortho PCBs,PCB 169,0.457036991,0.075626265,0.076996433,44
96,Non-Dioxin-like PCBs,PCB 99,0.231033022,0.102371171,0.092976697,56
96,mPFD,"1,2,3,6,7,8-hxcdd",0.110999587,0.021597053,0.029298756,10
96,mPFD,"1,2,3,4,6,7,8-hxcdf",0.038996433,0.081696005,0.059970077,57
96,Non-Ortho PCBs,PCB 126,0.037819027,0.123166939,0.090888143,68
96,mPFD,"2,3,4,7,8-pncdf",0.032569566,0.262474651,0.132506685,96
96,Non-Dioxin-like PCBs,PCB 138,0.019711926,0.022887075,0.027888138,10
96,mPFD,PCB 118,0.017621255,0.085772087,0.079365683,54
96,Non-Dioxin-like PCBs,PCB 74,0.01539401,0.039520733,0.052661805,15
96,Non-Dioxin-like PCBs,PCB 194,0.010135461,0.039834125,0.045298732,24
96,mPFD,"1,2,3,4,6,7,8,9-ocdd",0.007986679,0.011581327,0.017004002,4
96,Non-Dioxin-like PCBs,PCB 187,0.006707675,0.023013487,0.039626962,12
96,mPFD,"1,2,3,4,7,8-hxcdf",0.005841269,0.029768324,0.03640783,12
96,Non-Dioxin-like PCBs,PCB 170,0.003260267,0.010449381,0.019559485,4
96,Non-Dioxin-like PCBs,PCB 180,0.002573803,0.00353903,0.006393246,0
96,mPFD,"1,2,3,4,6,7,8-hpcdd",0.00231271,0.025502809,0.031696889,12
96,Non-Dioxin-like PCBs,PCB 153,2.62E-07,0.017423753,0.030813948,7
96,mPFD,"1,2,3,6,7,8-hxcdf",5.54E-08,0.023775785,0.02946219,8
97,Non-Dioxin-like PCBs,PCB 99,0.198074438,0.102371171,0.092976697,56
97,Non-Ortho PCBs,PCB 126,0.178315361,0.123166939,0.090888143,68
97,mPFD,"2,3,4,7,8-pncdf",0.147307211,0.262474651,0.132506685,96
97,mPFD,PCB 118,0.130914138,0.085772087,0.079365683,54
97,mPFD,"1,2,3,4,6,7,8-hxcdf",0.096673442,0.081696005,0.059970077,57
97,Non-Ortho PCBs,PCB 169,0.072033873,0.075626265,0.076996433,44
97,Non-Dioxin-like PCBs,PCB 153,0.065776307,0.017423753,0.030813948,7
97,mPFD,"1,2,3,4,6,7,8-hpcdd",0.029263334,0.025502809,0.031696889,12
97,mPFD,"1,2,3,4,6,7,8,9-ocdd",0.025028746,0.011581327,0.017004002,4
97,mPFD,"1,2,3,4,7,8-hxcdf",0.024468381,0.029768324,0.03640783,12
97,Non-Dioxin-like PCBs,PCB 194,0.017934675,0.039834125,0.045298732,24
97,mPFD,"1,2,3,6,7,8-hxcdd",0.005391374,0.021597053,0.029298756,10
97,mPFD,"1,2,3,6,7,8-hxcdf",0.004074237,0.023775785,0.02946219,8
97,Non-Dioxin-like PCBs,PCB 138,0.003706237,0.022887075,0.027888138,10
97,Non-Dioxin-like PCBs,PCB 170,0.001015115,0.010449381,0.019559485,4
97,Non-Dioxin-like PCBs,PCB 187,2.27E-05,0.023013487,0.039626962,12
97,Non-Dioxin-like PCBs,PCB 180,1.98E-07,0.00353903,0.006393246,0
97,Non-Dioxin-like PCBs,PCB 74,1.88E-07,0.039520733,0.052661805,15
98,mPFD,"2,3,4,7,8-pncdf",0.580733633,0.262474651,0.132506685,96
98,Non-Dioxin-like PCBs,PCB 74,0.131375844,0.039520733,0.052661805,15
98,Non-Dioxin-like PCBs,PCB 99,0.072777494,0.102371171,0.092976697,56
98,Non-Dioxin-like PCBs,PCB 194,0.035270324,0.039834125,0.045298732,24
98,mPFD,"1,2,3,4,6,7,8-hxcdf",0.033328777,0.081696005,0.059970077,57
98,Non-Dioxin-like PCBs,PCB 170,0.032337147,0.010449381,0.019559485,4
98,mPFD,PCB 118,0.031386226,0.085772087,0.079365683,54
98,mPFD,"1,2,3,6,7,8-hxcdd",0.023406828,0.021597053,0.029298756,10
98,mPFD,"1,2,3,6,7,8-hxcdf",0.019879662,0.023775785,0.02946219,8
98,mPFD,"1,2,3,4,7,8-hxcdf",0.015127168,0.029768324,0.03640783,12
98,Non-Ortho PCBs,PCB 126,0.006884705,0.123166939,0.090888143,68
98,Non-Dioxin-like PCBs,PCB 180,0.006390317,0.00353903,0.006393246,0
98,mPFD,"1,2,3,4,6,7,8-hpcdd",0.004666896,0.025502809,0.031696889,12
98,Non-Ortho PCBs,PCB 169,0.004647717,0.075626265,0.076996433,44
98,Non-Dioxin-like PCBs,PCB 138,0.001786442,0.022887075,0.027888138,10
98,Non-Dioxin-like PCBs,PCB 187,3.59E-07,0.023013487,0.039626962,12
98,Non-Dioxin-like PCBs,PCB 153,3.04E-07,0.017423753,0.030813948,7
98,mPFD,"1,2,3,4,6,7,8,9-ocdd",1.57E-07,0.011581327,0.017004002,4
99,Non-Dioxin-like PCBs,PCB 99,0.271488099,0.102371171,0.092976697,56
99,mPFD,PCB 118,0.19352118,0.085772087,0.079365683,54
99,Non-Ortho PCBs,PCB 169,0.136738016,0.075626265,0.076996433,44
99,Non-Ortho PCBs,PCB 126,0.089964218,0.123166939,0.090888143,68
99,mPFD,"1,2,3,4,6,7,8-hxcdf",0.065391173,0.081696005,0.059970077,57
99,Non-Dioxin-like PCBs,PCB 194,0.042588216,0.039834125,0.045298732,24
99,mPFD,"1,2,3,6,7,8-hxcdd",0.041963117,0.021597053,0.029298756,10
99,mPFD,"2,3,4,7,8-pncdf",0.037790408,0.262474651,0.132506685,96
99,Non-Dioxin-like PCBs,PCB 153,0.031937023,0.017423753,0.030813948,7
99,mPFD,"1,2,3,6,7,8-hxcdf",0.023440865,0.023775785,0.02946219,8
99,Non-Dioxin-like PCBs,PCB 170,0.02189443,0.010449381,0.019559485,4
99,mPFD,"1,2,3,4,7,8-hxcdf",0.016693784,0.029768324,0.03640783,12
99,Non-Dioxin-like PCBs,PCB 138,0.011261185,0.022887075,0.027888138,10
99,Non-Dioxin-like PCBs,PCB 74,0.009811157,0.039520733,0.052661805,15
99,mPFD,"1,2,3,4,6,7,8-hpcdd",0.004683076,0.025502809,0.031696889,12
99,Non-Dioxin-like PCBs,PCB 180,8.34E-04,0.00353903,0.006393246,0
99,Non-Dioxin-like PCBs,PCB 187,2.74E-07,0.023013487,0.039626962,12
99,mPFD,"1,2,3,4,6,7,8,9-ocdd",1.08E-07,0.011581327,0.017004002,4
100,Non-Dioxin-like PCBs,PCB 99,0.281050742,0.102371171,0.092976697,56
100,mPFD,"1,2,3,4,6,7,8-hxcdf",0.154423613,0.081696005,0.059970077,57
100,Non-Ortho PCBs,PCB 169,0.129677265,0.075626265,0.076996433,44
100,mPFD,"2,3,4,7,8-pncdf",0.106037848,0.262474651,0.132506685,96
100,Non-Ortho PCBs,PCB 126,0.073371126,0.123166939,0.090888143,68
100,Non-Dioxin-like PCBs,PCB 74,0.056441665,0.039520733,0.052661805,15
100,mPFD,PCB 118,0.040559343,0.085772087,0.079365683,54
100,mPFD,"1,2,3,4,6,7,8-hpcdd",0.039969997,0.025502809,0.031696889,12
100,mPFD,"1,2,3,4,6,7,8,9-ocdd",0.029347128,0.011581327,0.017004002,4
100,Non-Dioxin-like PCBs,PCB 138,0.027637245,0.022887075,0.027888138,10
100,Non-Dioxin-like PCBs,PCB 194,0.021053995,0.039834125,0.045298732,24
100,Non-Dioxin-like PCBs,PCB 170,0.014411377,0.010449381,0.019559485,4
100,Non-Dioxin-like PCBs,PCB 153,0.009251932,0.017423753,0.030813948,7
100,mPFD,"1,2,3,4,7,8-hxcdf",0.006244761,0.029768324,0.03640783,12
100,Non-Dioxin-like PCBs,PCB 187,0.005224721,0.023013487,0.039626962,12
100,mPFD,"1,2,3,6,7,8-hxcdf",0.003342475,0.023775785,0.02946219,8
100,Non-Dioxin-like PCBs,PCB 180,0.00148676,0.00353903,0.006393246,0
100,mPFD,"1,2,3,6,7,8-hxcdd",4.68E-04,0.021597053,0.029298756,10
