seed,variable,mean_weight
37,LBXF03LA,0.2592443691200304
37,LBX099LA,0.19477275335127653
37,LBXF08LA,0.15138096391464323
37,LBXHXCLA,0.1436996592302063
37,LBXPCBLA,0.09032814443336085
37,LBX194LA,0.05665993724684351
37,LBX187LA,0.038608326648718154
37,LBX138LA,0.012341217636344612
37,LBXF05LA,0.012041328055945495
37,LBXD03LA,0.011324126722705238
37,LBX074LA,0.008947031073862965
37,LBX153LA,0.006696161434819343
37,LBX180LA,0.004891321728410563
37,LBX118LA,0.003466561745264511
37,LBX170LA,0.0027073095189546975
37,LBXD05LA,0.0019631573618284336
37,LBXD07LA,9.275126013610428e-4
37,LBXF04LA,1.1817542409839749e-7
38,LBXF03LA,0.17219026145131572
38,LBXHXCLA,0.16802566661744872
38,LBXF05LA,0.15156978081127592
38,LBX194LA,0.10030696841176097
38,LBXF08LA,0.08844810452256807
38,LBXPCBLA,0.07605961795414731
38,LBX118LA,0.05960068409394468
38,LBXD05LA,0.0483078711850069
38,LBXD03LA,0.04457981271975842
38,LBX099LA,0.03357100869006542
38,LBX170LA,0.016284692236106277
38,LBX074LA,0.012495554815829616
38,LBX187LA,0.011978378723337147
38,LBX153LA,0.007743985228892901
38,LBX180LA,0.0035496939981862407
38,LBX138LA,0.002570095785359951
38,LBXF04LA,0.0021619738850423343
38,LBXD07LA,5.558488699534038e-4
39,LBXPCBLA,0.2415031195260597
39,LBX194LA,0.1417995848406037
39,LBXF03LA,0.13346823641414568
39,LBXHXCLA,0.10357291415381743
39,LBXF08LA,0.0685783490366529
39,LBX187LA,0.05666066853333773
39,LBX118LA,0.043197733107240815
39,LBX099LA,0.0401296623973725
39,LBX170LA,0.030762025368697814
39,LBXF04LA,0.026417250826239372
39,LBX180LA,0.024827807761591242
39,LBX074LA,0.024659146991603497
39,LBXD03LA,0.019714799023640213
39,LBX153LA,0.018021386386256652
39,LBXF05LA,0.00999154805716728
39,LBXD05LA,0.007173854880531873
39,LBX138LA,0.005758082499943731
39,LBXD07LA,0.0037638301950981344
40,LBXHXCLA,0.21681486047702617
40,LBXF03LA,0.1819855285693475
40,LBX099LA,0.18064023450170663
40,LBXF04LA,0.09624288245554351
40,LBX138LA,0.08258109721524702
40,LBX118LA,0.07555141458520159
40,LBX074LA,0.037585802986928825
40,LBX194LA,0.03698650835912099
40,LBX187LA,0.016625159316568345
40,LBXPCBLA,0.01603491749554498
40,LBX153LA,0.01485315214663514
40,LBX170LA,0.01237216400017055
40,LBXF08LA,0.008853968324281562
40,LBXD03LA,0.007939907042269038
40,LBX180LA,0.00737251343292616
40,LBXD05LA,0.004837449958717838
40,LBXF05LA,0.0021668500132419515
40,LBXD07LA,5.555891195220831e-4
41,LBXF03LA,0.20022594665328727
41,LBX099LA,0.18929254005350335
41,LBXF08LA,0.17679767898469134
41,LBXPCBLA,0.1307549273211975
41,LBX074LA,0.11864083441027792
41,LBX118LA,0.06354316940106283
41,LBX194LA,0.05412187028223415
41,LBXHXCLA,0.03486954268675503
41,LBXD03LA,0.007047866308424362
41,LBXD05LA,0.00526755820518493
41,LBX187LA,0.00436015052304278
41,LBXF04LA,0.00377393425273621
41,LBXD07LA,0.0028852126083517716
41,LBX153LA,0.001683861042516032
41,LBX170LA,0.0016837868827346942
41,LBX180LA,0.0016837481022655054
