"","seed","Group","chem","beta_lasso","mean","se","number_nonzero"
"935",52,"Non-Ortho PCBs","PCB 169",0,0.000500002439143377,0.000189547658862809,11
"936",52,"Non-Dioxin-like PCBs","PCB 194",0,0,0,0
"937",53,"Non-Dioxin-like PCBs","PCB 74",0,0,0,0
"938",53,"Non-Dioxin-like PCBs","PCB 99",0.00233239851005607,0.00207883006469387,0.000103872062126573,100
"939",53,"mPFD","PCB 118",0.0041102234433308,0.00417413751941203,0.00015889455616173,100
"940",53,"Non-Dioxin-like PCBs","PCB 138",0,0,0,0
"941",53,"Non-Dioxin-like PCBs","PCB 153",0,0,0,0
"942",53,"Non-Dioxin-like PCBs","PCB 170",0,0,0,0
"943",53,"Non-Dioxin-like PCBs","PCB 180",0,-0.00041873331822929,0.000201748781189617,5
"944",53,"Non-Dioxin-like PCBs","PCB 187",0,0,0,0
"945",53,"mPFD","1,2,3,6,7,8-hxcdd",0,-1.41378886035076e-06,9.94637887211316e-07,2
"946",53,"mPFD","1,2,3,4,6,7,8-hpcdd",0,0,0,0
"947",53,"mPFD","1,2,3,4,6,7,8,9-ocdd",0,-0.000793342774437702,0.000258429964777081,11
"948",53,"mPFD","2,3,4,7,8-pncdf",0.02309937191823,0.022785687851283,9.85868262387431e-05,100
"949",53,"mPFD","1,2,3,4,7,8-hxcdf",0,0,0,0
"950",53,"mPFD","1,2,3,6,7,8-hxcdf",0,0,0,0
"951",53,"mPFD","1,2,3,4,6,7,8-hxcdf",0.000554558937332465,0.000812445079317047,0.000192221485691723,71
"952",53,"Non-Ortho PCBs","PCB 126",0.0109212743305355,0.010731540842584,5.24662956248506e-05,100
"953",53,"Non-Ortho PCBs","PCB 169",0,0.000500002439143377,0.000189547658862809,11
"954",53,"Non-Dioxin-like PCBs","PCB 194",0,0,0,0
"955",54,"Non-Dioxin-like PCBs","PCB 74",0,0,0,0
"956",54,"Non-Dioxin-like PCBs","PCB 99",0.00187271311009269,0.00207883006469387,0.000103872062126573,100
"957",54,"mPFD","PCB 118",0.0037773300226038,0.00417413751941203,0.00015889455616173,100
"958",54,"Non-Dioxin-like PCBs","PCB 138",0,0,0,0
"959",54,"Non-Dioxin-like PCBs","PCB 153",0,0,0,0
"960",54,"Non-Dioxin-like PCBs","PCB 170",0,0,0,0
"961",54,"Non-Dioxin-like PCBs","PCB 180",0,-0.00041873331822929,0.000201748781189617,5
"962",54,"Non-Dioxin-like PCBs","PCB 187",0,0,0,0
"963",54,"mPFD","1,2,3,6,7,8-hxcdd",0,-1.41378886035076e-06,9.94637887211316e-07,2
"964",54,"mPFD","1,2,3,4,6,7,8-hpcdd",0,0,0,0
"965",54,"mPFD","1,2,3,4,6,7,8,9-ocdd",0,-0.000793342774437702,0.000258429964777081,11
"966",54,"mPFD","2,3,4,7,8-pncdf",0.0226471663382398,0.022785687851283,9.85868262387431e-05,100
"967",54,"mPFD","1,2,3,4,7,8-hxcdf",0,0,0,0
"968",54,"mPFD","1,2,3,6,7,8-hxcdf",0,0,0,0
"969",54,"mPFD","1,2,3,4,6,7,8-hxcdf",3.96374517551747e-05,0.000812445079317047,0.000192221485691723,71
"970",54,"Non-Ortho PCBs","PCB 126",0.0106611457803702,0.010731540842584,5.24662956248506e-05,100
"971",54,"Non-Ortho PCBs","PCB 169",0,0.000500002439143377,0.000189547658862809,11
"972",54,"Non-Dioxin-like PCBs","PCB 194",0,0,0,0
"973",55,"Non-Dioxin-like PCBs","PCB 74",0,0,0,0
"974",55,"Non-Dioxin-like PCBs","PCB 99",0.00187271311009269,0.00207883006469387,0.000103872062126573,100
"975",55,"mPFD","PCB 118",0.0037773300226038,0.00417413751941203,0.00015889455616173,100
"976",55,"Non-Dioxin-like PCBs","PCB 138",0,0,0,0
"977",55,"Non-Dioxin-like PCBs","PCB 153",0,0,0,0
"978",55,"Non-Dioxin-like PCBs","PCB 170",0,0,0,0
"979",55,"Non-Dioxin-like PCBs","PCB 180",0,-0.00041873331822929,0.000201748781189617,5
"980",55,"Non-Dioxin-like PCBs","PCB 187",0,0,0,0
"981",55,"mPFD","1,2,3,6,7,8-hxcdd",0,-1.41378886035076e-06,9.94637887211316e-07,2
"982",55,"mPFD","1,2,3,4,6,7,8-hpcdd",0,0,0,0
"983",55,"mPFD","1,2,3,4,6,7,8,9-ocdd",0,-0.000793342774437702,0.000258429964777081,11
"984",55,"mPFD","2,3,4,7,8-pncdf",0.0226471663382398,0.022785687851283,9.85868262387431e-05,100
"985",55,"mPFD","1,2,3,4,7,8-hxcdf",0,0,0,0
"986",55,"mPFD","1,2,3,6,7,8-hxcdf",0,0,0,0
"987",55,"mPFD","1,2,3,4,6,7,8-hxcdf",3.96374517551747e-05,0.000812445079317047,0.000192221485691723,71
"988",55,"Non-Ortho PCBs","PCB 126",0.0106611457803702,0.010731540842584,5.24662956248506e-05,100
"989",55,"Non-Ortho PCBs","PCB 169",0,0.000500002439143377,0.000189547658862809,11
"990",55,"Non-Dioxin-like PCBs","PCB 194",0,0,0,0
"991",56,"Non-Dioxin-like PCBs","PCB 74",0,0,0,0
"992",56,"Non-Dioxin-like PCBs","PCB 99",0.00187271311009269,0.00207883006469387,0.000103872062126573,100
"993",56,"mPFD","PCB 118",0.0037773300226038,0.00417413751941203,0.00015889455616173,100
"994",56,"Non-Dioxin-like PCBs","PCB 138",0,0,0,0
"995",56,"Non-Dioxin-like PCBs","PCB 153",0,0,0,0
"996",56,"Non-Dioxin-like PCBs","PCB 170",0,0,0,0
"997",56,"Non-Dioxin-like PCBs","PCB 180",0,-0.00041873331822929,0.000201748781189617,5
"998",56,"Non-Dioxin-like PCBs","PCB 187",0,0,0,0
"999",56,"mPFD","1,2,3,6,7,8-hxcdd",0,-1.41378886035076e-06,9.94637887211316e-07,2
"1000",56,"mPFD","1,2,3,4,6,7,8-hpcdd",0,0,0,0
"1001",56,"mPFD","1,2,3,4,6,7,8,9-ocdd",0,-0.000793342774437702,0.000258429964777081,11
"1002",56,"mPFD","2,3,4,7,8-pncdf",0.0226471663382398,0.022785687851283,9.85868262387431e-05,100
"1003",56,"mPFD","1,2,3,4,7,8-hxcdf",0,0,0,0
"1004",56,"mPFD","1,2,3,6,7,8-hxcdf",0,0,0,0
"1005",56,"mPFD","1,2,3,4,6,7,8-hxcdf",3.96374517551747e-05,0.000812445079317047,0.000192221485691723,71
"1006",56,"Non-Ortho PCBs","PCB 126",0.0106611457803702,0.010731540842584,5.24662956248506e-05,100
"1007",56,"Non-Ortho PCBs","PCB 169",0,0.000500002439143377,0.000189547658862809,11
"1008",56,"Non-Dioxin-like PCBs","PCB 194",0,0,0,0
"1009",57,"Non-Dioxin-like PCBs","PCB 74",0,0,0,0
"1010",57,"Non-Dioxin-like PCBs","PCB 99",0.00233239851005607,0.00207883006469387,0.000103872062126573,100
"1011",57,"mPFD","PCB 118",0.0041102234433308,0.00417413751941203,0.00015889455616173,100
"1012",57,"Non-Dioxin-like PCBs","PCB 138",0,0,0,0
"1013",57,"Non-Dioxin-like PCBs","PCB 153",0,0,0,0
"1014",57,"Non-Dioxin-like PCBs","PCB 170",0,0,0,0
"1015",57,"Non-Dioxin-like PCBs","PCB 180",0,-0.00041873331822929,0.000201748781189617,5
"1016",57,"Non-Dioxin-like PCBs","PCB 187",0,0,0,0
"1017",57,"mPFD","1,2,3,6,7,8-hxcdd",0,-1.41378886035076e-06,9.94637887211316e-07,2
"1018",57,"mPFD","1,2,3,4,6,7,8-hpcdd",0,0,0,0
"1019",57,"mPFD","1,2,3,4,6,7,8,9-ocdd",0,-0.000793342774437702,0.000258429964777081,11
"1020",57,"mPFD","2,3,4,7,8-pncdf",0.02309937191823,0.022785687851283,9.85868262387431e-05,100
"1021",57,"mPFD","1,2,3,4,7,8-hxcdf",0,0,0,0
"1022",57,"mPFD","1,2,3,6,7,8-hxcdf",0,0,0,0
"1023",57,"mPFD","1,2,3,4,6,7,8-hxcdf",0.000554558937332465,0.000812445079317047,0.000192221485691723,71
"1024",57,"Non-Ortho PCBs","PCB 126",0.0109212743305355,0.010731540842584,5.24662956248506e-05,100
"1025",57,"Non-Ortho PCBs","PCB 169",0,0.000500002439143377,0.000189547658862809,11
"1026",57,"Non-Dioxin-like PCBs","PCB 194",0,0,0,0
"1027",58,"Non-Dioxin-like PCBs","PCB 74",0,0,0,0
"1028",58,"Non-Dioxin-like PCBs","PCB 99",0.00233239851005607,0.00207883006469387,0.000103872062126573,100
"1029",58,"mPFD","PCB 118",0.0041102234433308,0.00417413751941203,0.00015889455616173,100
"1030",58,"Non-Dioxin-like PCBs","PCB 138",0,0,0,0
"1031",58,"Non-Dioxin-like PCBs","PCB 153",0,0,0,0
"1032",58,"Non-Dioxin-like PCBs","PCB 170",0,0,0,0
"1033",58,"Non-Dioxin-like PCBs","PCB 180",0,-0.00041873331822929,0.000201748781189617,5
"1034",58,"Non-Dioxin-like PCBs","PCB 187",0,0,0,0
"1035",58,"mPFD","1,2,3,6,7,8-hxcdd",0,-1.41378886035076e-06,9.94637887211316e-07,2
"1036",58,"mPFD","1,2,3,4,6,7,8-hpcdd",0,0,0,0
"1037",58,"mPFD","1,2,3,4,6,7,8,9-ocdd",0,-0.000793342774437702,0.000258429964777081,11
"1038",58,"mPFD","2,3,4,7,8-pncdf",0.02309937191823,0.022785687851283,9.85868262387431e-05,100
"1039",58,"mPFD","1,2,3,4,7,8-hxcdf",0,0,0,0
"1040",58,"mPFD","1,2,3,6,7,8-hxcdf",0,0,0,0
"1041",58,"mPFD","1,2,3,4,6,7,8-hxcdf",0.000554558937332465,0.000812445079317047,0.000192221485691723,71
"1042",58,"Non-Ortho PCBs","PCB 126",0.0109212743305355,0.010731540842584,5.24662956248506e-05,100
"1043",58,"Non-Ortho PCBs","PCB 169",0,0.000500002439143377,0.000189547658862809,11
"1044",58,"Non-Dioxin-like PCBs","PCB 194",0,0,0,0
"1045",59,"Non-Dioxin-like PCBs","PCB 74",0,0,0,0
"1046",59,"Non-Dioxin-like PCBs","PCB 99",0.000740520297643303,0.00207883006469387,0.000103872062126573,100
"1047",59,"mPFD","PCB 118",0.00303638446904133,0.00417413751941203,0.00015889455616173,100
"1048",59,"Non-Dioxin-like PCBs","PCB 138",0,0,0,0
"1049",59,"Non-Dioxin-like PCBs","PCB 153",0,0,0,0
"1050",59,"Non-Dioxin-like PCBs","PCB 170",0,0,0,0
"1051",59,"Non-Dioxin-like PCBs","PCB 180",0,-0.00041873331822929,0.000201748781189617,5
"1052",59,"Non-Dioxin-like PCBs","PCB 187",0,0,0,0
"1053",59,"mPFD","1,2,3,6,7,8-hxcdd",0,-1.41378886035076e-06,9.94637887211316e-07,2
"1054",59,"mPFD","1,2,3,4,6,7,8-hpcdd",0,0,0,0
"1055",59,"mPFD","1,2,3,4,6,7,8,9-ocdd",0,-0.000793342774437702,0.000258429964777081,11
"1056",59,"mPFD","2,3,4,7,8-pncdf",0.0213499817236964,0.022785687851283,9.85868262387431e-05,100
"1057",59,"mPFD","1,2,3,4,7,8-hxcdf",0,0,0,0
"1058",59,"mPFD","1,2,3,6,7,8-hxcdf",0,0,0,0
"1059",59,"mPFD","1,2,3,4,6,7,8-hxcdf",0,0.000812445079317047,0.000192221485691723,71
"1060",59,"Non-Ortho PCBs","PCB 126",0.0099320899796288,0.010731540842584,5.24662956248506e-05,100
"1061",59,"Non-Ortho PCBs","PCB 169",0,0.000500002439143377,0.000189547658862809,11
"1062",59,"Non-Dioxin-like PCBs","PCB 194",0,0,0,0
"1063",60,"Non-Dioxin-like PCBs","PCB 74",0,0,0,0
"1064",60,"Non-Dioxin-like PCBs","PCB 99",0.00187271311009269,0.00207883006469387,0.000103872062126573,100
"1065",60,"mPFD","PCB 118",0.0037773300226038,0.00417413751941203,0.00015889455616173,100
"1066",60,"Non-Dioxin-like PCBs","PCB 138",0,0,0,0
"1067",60,"Non-Dioxin-like PCBs","PCB 153",0,0,0,0
"1068",60,"Non-Dioxin-like PCBs","PCB 170",0,0,0,0
"1069",60,"Non-Dioxin-like PCBs","PCB 180",0,-0.00041873331822929,0.000201748781189617,5
"1070",60,"Non-Dioxin-like PCBs","PCB 187",0,0,0,0
"1071",60,"mPFD","1,2,3,6,7,8-hxcdd",0,-1.41378886035076e-06,9.94637887211316e-07,2
"1072",60,"mPFD","1,2,3,4,6,7,8-hpcdd",0,0,0,0
"1073",60,"mPFD","1,2,3,4,6,7,8,9-ocdd",0,-0.000793342774437702,0.000258429964777081,11
"1074",60,"mPFD","2,3,4,7,8-pncdf",0.0226471663382398,0.022785687851283,9.85868262387431e-05,100
"1075",60,"mPFD","1,2,3,4,7,8-hxcdf",0,0,0,0
"1076",60,"mPFD","1,2,3,6,7,8-hxcdf",0,0,0,0
"1077",60,"mPFD","1,2,3,4,6,7,8-hxcdf",3.96374517551747e-05,0.000812445079317047,0.000192221485691723,71
"1078",60,"Non-Ortho PCBs","PCB 126",0.0106611457803702,0.010731540842584,5.24662956248506e-05,100
"1079",60,"Non-Ortho PCBs","PCB 169",0,0.000500002439143377,0.000189547658862809,11
"1080",60,"Non-Dioxin-like PCBs","PCB 194",0,0,0,0
"1081",61,"Non-Dioxin-like PCBs","PCB 74",0,0,0,0
"1082",61,"Non-Dioxin-like PCBs","PCB 99",0.000740520297643303,0.00207883006469387,0.000103872062126573,100
"1083",61,"mPFD","PCB 118",0.00303638446904133,0.00417413751941203,0.00015889455616173,100
"1084",61,"Non-Dioxin-like PCBs","PCB 138",0,0,0,0
"1085",61,"Non-Dioxin-like PCBs","PCB 153",0,0,0,0
"1086",61,"Non-Dioxin-like PCBs","PCB 170",0,0,0,0
"1087",61,"Non-Dioxin-like PCBs","PCB 180",0,-0.00041873331822929,0.000201748781189617,5
"1088",61,"Non-Dioxin-like PCBs","PCB 187",0,0,0,0
"1089",61,"mPFD","1,2,3,6,7,8-hxcdd",0,-1.41378886035076e-06,9.94637887211316e-07,2
"1090",61,"mPFD","1,2,3,4,6,7,8-hpcdd",0,0,0,0
"1091",61,"mPFD","1,2,3,4,6,7,8,9-ocdd",0,-0.000793342774437702,0.000258429964777081,11
"1092",61,"mPFD","2,3,4,7,8-pncdf",0.0213499817236964,0.022785687851283,9.85868262387431e-05,100
"1093",61,"mPFD","1,2,3,4,7,8-hxcdf",0,0,0,0
"1094",61,"mPFD","1,2,3,6,7,8-hxcdf",0,0,0,0
"1095",61,"mPFD","1,2,3,4,6,7,8-hxcdf",0,0.000812445079317047,0.000192221485691723,71
"1096",61,"Non-Ortho PCBs","PCB 126",0.0099320899796288,0.010731540842584,5.24662956248506e-05,100
"1097",61,"Non-Ortho PCBs","PCB 169",0,0.000500002439143377,0.000189547658862809,11
"1098",61,"Non-Dioxin-like PCBs","PCB 194",0,0,0,0
"1099",62,"Non-Dioxin-like PCBs","PCB 74",0,0,0,0
"1100",62,"Non-Dioxin-like PCBs","PCB 99",0.00137096222544985,0.00207883006469387,0.000103872062126573,100
"1101",62,"mPFD","PCB 118",0.00339259251451403,0.00417413751941203,0.00015889455616173,100
"1102",62,"Non-Dioxin-like PCBs","PCB 138",0,0,0,0
"1103",62,"Non-Dioxin-like PCBs","PCB 153",0,0,0,0
"1104",62,"Non-Dioxin-like PCBs","PCB 170",0,0,0,0
"1105",62,"Non-Dioxin-like PCBs","PCB 180",0,-0.00041873331822929,0.000201748781189617,5
"1106",62,"Non-Dioxin-like PCBs","PCB 187",0,0,0,0
"1107",62,"mPFD","1,2,3,6,7,8-hxcdd",0,-1.41378886035076e-06,9.94637887211316e-07,2
"1108",62,"mPFD","1,2,3,4,6,7,8-hpcdd",0,0,0,0
"1109",62,"mPFD","1,2,3,4,6,7,8,9-ocdd",0,-0.000793342774437702,0.000258429964777081,11
"1110",62,"mPFD","2,3,4,7,8-pncdf",0.0220294215174968,0.022785687851283,9.85868262387431e-05,100
"1111",62,"mPFD","1,2,3,4,7,8-hxcdf",0,0,0,0
"1112",62,"mPFD","1,2,3,6,7,8-hxcdf",0,0,0,0
"1113",62,"mPFD","1,2,3,4,6,7,8-hxcdf",0,0.000812445079317047,0.000192221485691723,71
"1114",62,"Non-Ortho PCBs","PCB 126",0.010321264063308,0.010731540842584,5.24662956248506e-05,100
"1115",62,"Non-Ortho PCBs","PCB 169",0,0.000500002439143377,0.000189547658862809,11
"1116",62,"Non-Dioxin-like PCBs","PCB 194",0,0,0,0
"1117",63,"Non-Dioxin-like PCBs","PCB 74",0,0,0,0
"1118",63,"Non-Dioxin-like PCBs","PCB 99",0.00404369406746892,0.00207883006469387,0.000103872062126573,100
"1119",63,"mPFD","PCB 118",0.00609661908438724,0.00417413751941203,0.00015889455616173,100
"1120",63,"Non-Dioxin-like PCBs","PCB 138",0,0,0,0
"1121",63,"Non-Dioxin-like PCBs","PCB 153",0,0,0,0
"1122",63,"Non-Dioxin-like PCBs","PCB 170",0,0,0,0
"1123",63,"Non-Dioxin-like PCBs","PCB 180",0,-0.00041873331822929,0.000201748781189617,5
"1124",63,"Non-Dioxin-like PCBs","PCB 187",0,0,0,0
"1125",63,"mPFD","1,2,3,6,7,8-hxcdd",0,-1.41378886035076e-06,9.94637887211316e-07,2
"1126",63,"mPFD","1,2,3,4,6,7,8-hpcdd",0,0,0,0
"1127",63,"mPFD","1,2,3,4,6,7,8,9-ocdd",-0.0053009502846167,-0.000793342774437702,0.000258429964777081,11
"1128",63,"mPFD","2,3,4,7,8-pncdf",0.0247641771266573,0.022785687851283,9.85868262387431e-05,100
"1129",63,"mPFD","1,2,3,4,7,8-hxcdf",0,0,0,0
"1130",63,"mPFD","1,2,3,6,7,8-hxcdf",0,0,0,0
"1131",63,"mPFD","1,2,3,4,6,7,8-hxcdf",0.00478917847787113,0.000812445079317047,0.000192221485691723,71
"1132",63,"Non-Ortho PCBs","PCB 126",0.0120539150599387,0.010731540842584,5.24662956248506e-05,100
"1133",63,"Non-Ortho PCBs","PCB 169",0.00198295720185998,0.000500002439143377,0.000189547658862809,11
"1134",63,"Non-Dioxin-like PCBs","PCB 194",0,0,0,0
"1135",64,"Non-Dioxin-like PCBs","PCB 74",0,0,0,0
"1136",64,"Non-Dioxin-like PCBs","PCB 99",0.00187271311009269,0.00207883006469387,0.000103872062126573,100
"1137",64,"mPFD","PCB 118",0.0037773300226038,0.00417413751941203,0.00015889455616173,100
"1138",64,"Non-Dioxin-like PCBs","PCB 138",0,0,0,0
"1139",64,"Non-Dioxin-like PCBs","PCB 153",0,0,0,0
"1140",64,"Non-Dioxin-like PCBs","PCB 170",0,0,0,0
"1141",64,"Non-Dioxin-like PCBs","PCB 180",0,-0.00041873331822929,0.000201748781189617,5
"1142",64,"Non-Dioxin-like PCBs","PCB 187",0,0,0,0
"1143",64,"mPFD","1,2,3,6,7,8-hxcdd",0,-1.41378886035076e-06,9.94637887211316e-07,2
"1144",64,"mPFD","1,2,3,4,6,7,8-hpcdd",0,0,0,0
"1145",64,"mPFD","1,2,3,4,6,7,8,9-ocdd",0,-0.000793342774437702,0.000258429964777081,11
"1146",64,"mPFD","2,3,4,7,8-pncdf",0.0226471663382398,0.022785687851283,9.85868262387431e-05,100
"1147",64,"mPFD","1,2,3,4,7,8-hxcdf",0,0,0,0
"1148",64,"mPFD","1,2,3,6,7,8-hxcdf",0,0,0,0
"1149",64,"mPFD","1,2,3,4,6,7,8-hxcdf",3.96374517551747e-05,0.000812445079317047,0.000192221485691723,71
"1150",64,"Non-Ortho PCBs","PCB 126",0.0106611457803702,0.010731540842584,5.24662956248506e-05,100
"1151",64,"Non-Ortho PCBs","PCB 169",0,0.000500002439143377,0.000189547658862809,11
"1152",64,"Non-Dioxin-like PCBs","PCB 194",0,0,0,0
"1153",65,"Non-Dioxin-like PCBs","PCB 74",0,0,0,0
"1154",65,"Non-Dioxin-like PCBs","PCB 99",0.00447615552579489,0.00207883006469387,0.000103872062126573,100
"1155",65,"mPFD","PCB 118",0.00714373043101662,0.00417413751941203,0.00015889455616173,100
"1156",65,"Non-Dioxin-like PCBs","PCB 138",0,0,0,0
"1157",65,"Non-Dioxin-like PCBs","PCB 153",0,0,0,0
"1158",65,"Non-Dioxin-like PCBs","PCB 170",0,0,0,0
"1159",65,"Non-Dioxin-like PCBs","PCB 180",-0.00138288500092893,-0.00041873331822929,0.000201748781189617,5
"1160",65,"Non-Dioxin-like PCBs","PCB 187",0,0,0,0
"1161",65,"mPFD","1,2,3,6,7,8-hxcdd",0,-1.41378886035076e-06,9.94637887211316e-07,2
"1162",65,"mPFD","1,2,3,4,6,7,8-hpcdd",0,0,0,0
"1163",65,"mPFD","1,2,3,4,6,7,8,9-ocdd",-0.00771930389704734,-0.000793342774437702,0.000258429964777081,11
"1164",65,"mPFD","2,3,4,7,8-pncdf",0.025069066311835,0.022785687851283,9.85868262387431e-05,100
"1165",65,"mPFD","1,2,3,4,7,8-hxcdf",0,0,0,0
"1166",65,"mPFD","1,2,3,6,7,8-hxcdf",0,0,0,0
"1167",65,"mPFD","1,2,3,4,6,7,8-hxcdf",0.00616994461477243,0.000812445079317047,0.000192221485691723,71
"1168",65,"Non-Ortho PCBs","PCB 126",0.0121710702393495,0.010731540842584,5.24662956248506e-05,100
"1169",65,"Non-Ortho PCBs","PCB 169",0.00365457162308123,0.000500002439143377,0.000189547658862809,11
"1170",65,"Non-Dioxin-like PCBs","PCB 194",0,0,0,0
"1171",66,"Non-Dioxin-like PCBs","PCB 74",0,0,0,0
"1172",66,"Non-Dioxin-like PCBs","PCB 99",0.00137096222544985,0.00207883006469387,0.000103872062126573,100
"1173",66,"mPFD","PCB 118",0.00339259251451403,0.00417413751941203,0.00015889455616173,100
"1174",66,"Non-Dioxin-like PCBs","PCB 138",0,0,0,0
"1175",66,"Non-Dioxin-like PCBs","PCB 153",0,0,0,0
"1176",66,"Non-Dioxin-like PCBs","PCB 170",0,0,0,0
"1177",66,"Non-Dioxin-like PCBs","PCB 180",0,-0.00041873331822929,0.000201748781189617,5
"1178",66,"Non-Dioxin-like PCBs","PCB 187",0,0,0,0
"1179",66,"mPFD","1,2,3,6,7,8-hxcdd",0,-1.41378886035076e-06,9.94637887211316e-07,2
"1180",66,"mPFD","1,2,3,4,6,7,8-hpcdd",0,0,0,0
"1181",66,"mPFD","1,2,3,4,6,7,8,9-ocdd",0,-0.000793342774437702,0.000258429964777081,11
"1182",66,"mPFD","2,3,4,7,8-pncdf",0.0220294215174968,0.022785687851283,9.85868262387431e-05,100
"1183",66,"mPFD","1,2,3,4,7,8-hxcdf",0,0,0,0
"1184",66,"mPFD","1,2,3,6,7,8-hxcdf",0,0,0,0
"1185",66,"mPFD","1,2,3,4,6,7,8-hxcdf",0,0.000812445079317047,0.000192221485691723,71
"1186",66,"Non-Ortho PCBs","PCB 126",0.010321264063308,0.010731540842584,5.24662956248506e-05,100
"1187",66,"Non-Ortho PCBs","PCB 169",0,0.000500002439143377,0.000189547658862809,11
"1188",66,"Non-Dioxin-like PCBs","PCB 194",0,0,0,0
"1189",67,"Non-Dioxin-like PCBs","PCB 74",0,0,0,0
"1190",67,"Non-Dioxin-like PCBs","PCB 99",0.00233239851005607,0.00207883006469387,0.000103872062126573,100
"1191",67,"mPFD","PCB 118",0.0041102234433308,0.00417413751941203,0.00015889455616173,100
"1192",67,"Non-Dioxin-like PCBs","PCB 138",0,0,0,0
"1193",67,"Non-Dioxin-like PCBs","PCB 153",0,0,0,0
"1194",67,"Non-Dioxin-like PCBs","PCB 170",0,0,0,0
"1195",67,"Non-Dioxin-like PCBs","PCB 180",0,-0.00041873331822929,0.000201748781189617,5
"1196",67,"Non-Dioxin-like PCBs","PCB 187",0,0,0,0
"1197",67,"mPFD","1,2,3,6,7,8-hxcdd",0,-1.41378886035076e-06,9.94637887211316e-07,2
"1198",67,"mPFD","1,2,3,4,6,7,8-hpcdd",0,0,0,0
"1199",67,"mPFD","1,2,3,4,6,7,8,9-ocdd",0,-0.000793342774437702,0.000258429964777081,11
"1200",67,"mPFD","2,3,4,7,8-pncdf",0.02309937191823,0.022785687851283,9.85868262387431e-05,100
"1201",67,"mPFD","1,2,3,4,7,8-hxcdf",0,0,0,0
"1202",67,"mPFD","1,2,3,6,7,8-hxcdf",0,0,0,0
"1203",67,"mPFD","1,2,3,4,6,7,8-hxcdf",0.000554558937332465,0.000812445079317047,0.000192221485691723,71
"1204",67,"Non-Ortho PCBs","PCB 126",0.0109212743305355,0.010731540842584,5.24662956248506e-05,100
"1205",67,"Non-Ortho PCBs","PCB 169",0,0.000500002439143377,0.000189547658862809,11
"1206",67,"Non-Dioxin-like PCBs","PCB 194",0,0,0,0
"1207",68,"Non-Dioxin-like PCBs","PCB 74",0,0,0,0
"1208",68,"Non-Dioxin-like PCBs","PCB 99",0.00378755943753953,0.00207883006469387,0.000103872062126573,100
"1209",68,"mPFD","PCB 118",0.00582082854687441,0.00417413751941203,0.00015889455616173,100
"1210",68,"Non-Dioxin-like PCBs","PCB 138",0,0,0,0
"1211",68,"Non-Dioxin-like PCBs","PCB 153",0,0,0,0
"1212",68,"Non-Dioxin-like PCBs","PCB 170",0,0,0,0
"1213",68,"Non-Dioxin-like PCBs","PCB 180",0,-0.00041873331822929,0.000201748781189617,5
"1214",68,"Non-Dioxin-like PCBs","PCB 187",0,0,0,0
"1215",68,"mPFD","1,2,3,6,7,8-hxcdd",0,-1.41378886035076e-06,9.94637887211316e-07,2
"1216",68,"mPFD","1,2,3,4,6,7,8-hpcdd",0,0,0,0
"1217",68,"mPFD","1,2,3,4,6,7,8,9-ocdd",-0.00391679714684421,-0.000793342774437702,0.000258429964777081,11
"1218",68,"mPFD","2,3,4,7,8-pncdf",0.0246013860554649,0.022785687851283,9.85868262387431e-05,100
"1219",68,"mPFD","1,2,3,4,7,8-hxcdf",0,0,0,0
"1220",68,"mPFD","1,2,3,6,7,8-hxcdf",0,0,0,0
"1221",68,"mPFD","1,2,3,4,6,7,8-hxcdf",0.00398369338394968,0.000812445079317047,0.000192221485691723,71
"1222",68,"Non-Ortho PCBs","PCB 126",0.0119069481084901,0.010731540842584,5.24662956248506e-05,100
"1223",68,"Non-Ortho PCBs","PCB 169",0.00142585676165955,0.000500002439143377,0.000189547658862809,11
"1224",68,"Non-Dioxin-like PCBs","PCB 194",0,0,0,0
"1225",69,"Non-Dioxin-like PCBs","PCB 74",0,0,0,0
"1226",69,"Non-Dioxin-like PCBs","PCB 99",0.00404369406746892,0.00207883006469387,0.000103872062126573,100
"1227",69,"mPFD","PCB 118",0.00609661908438724,0.00417413751941203,0.00015889455616173,100
"1228",69,"Non-Dioxin-like PCBs","PCB 138",0,0,0,0
"1229",69,"Non-Dioxin-like PCBs","PCB 153",0,0,0,0
"1230",69,"Non-Dioxin-like PCBs","PCB 170",0,0,0,0
"1231",69,"Non-Dioxin-like PCBs","PCB 180",0,-0.00041873331822929,0.000201748781189617,5
"1232",69,"Non-Dioxin-like PCBs","PCB 187",0,0,0,0
"1233",69,"mPFD","1,2,3,6,7,8-hxcdd",0,-1.41378886035076e-06,9.94637887211316e-07,2
"1234",69,"mPFD","1,2,3,4,6,7,8-hpcdd",0,0,0,0
"1235",69,"mPFD","1,2,3,4,6,7,8,9-ocdd",-0.0053009502846167,-0.000793342774437702,0.000258429964777081,11
"1236",69,"mPFD","2,3,4,7,8-pncdf",0.0247641771266573,0.022785687851283,9.85868262387431e-05,100
"1237",69,"mPFD","1,2,3,4,7,8-hxcdf",0,0,0,0
"1238",69,"mPFD","1,2,3,6,7,8-hxcdf",0,0,0,0
"1239",69,"mPFD","1,2,3,4,6,7,8-hxcdf",0.00478917847787113,0.000812445079317047,0.000192221485691723,71
"1240",69,"Non-Ortho PCBs","PCB 126",0.0120539150599387,0.010731540842584,5.24662956248506e-05,100
"1241",69,"Non-Ortho PCBs","PCB 169",0.00198295720185998,0.000500002439143377,0.000189547658862809,11
