seed,variable,mean_weight
41,LBX138LA,0.0029067455784821616
41,LBX180LA,0.002791781184979744
41,LBX153LA,0.002781254042842961
41,LBXD03LA,0.0019916653667470187
41,LBXF05LA,0.0019291416025784785
42,LBXF03LA,0.5261091031140489
42,LBX194LA,0.09796174015960755
42,LBXHXCLA,0.07656120538239194
42,LBX099LA,0.04873604872282755
42,LBX187LA,0.04303754712460237
42,LBXF05LA,0.03792170675771731
42,LBX118LA,0.0377259505764193
42,LBXPCBLA,0.03411289074596602
42,LBX074LA,0.02853863535801668
42,LBX170LA,0.01784784295848576
42,LBXF08LA,0.017782578628702552
42,LBXD05LA,0.014670271225084387
42,LBXF04LA,0.00859057759001428
42,LBXD03LA,0.008234181035853364
42,LBX180LA,0.002168654599006554
42,LBX153LA,5.142332302953966e-7
42,LBX138LA,3.385860852112337e-7
42,LBXD07LA,2.132019391465638e-7
43,LBXF03LA,0.4016026161842826
43,LBX099LA,0.23013474890375263
43,LBX118LA,0.08342387538720115
43,LBXHXCLA,0.05793741641094927
43,LBXPCBLA,0.05624831599271033
43,LBX074LA,0.05418713257199224
43,LBX138LA,0.04399432723834564
43,LBXF08LA,0.023606791196714706
43,LBX153LA,0.009368213025064558
43,LBX180LA,0.008505766876071456
43,LBX194LA,0.007495466341788362
43,LBX187LA,0.007180837674674031
43,LBX170LA,0.006528398263111532
43,LBXF04LA,0.0029986127983762222
43,LBXD03LA,0.002275671585783488
43,LBXD05LA,0.001796632210133228
43,LBXD07LA,0.0016998515640802927
43,LBXF05LA,0.0010153257749675295
44,LBXHXCLA,0.19640641765294115
44,LBXF03LA,0.17459768969766043
44,LBXPCBLA,0.1623804731152277
44,LBXF08LA,0.13500753203859292
44,LBXF04LA,0.051186283369641795
44,LBX153LA,0.050403639190629485
44,LBXD05LA,0.04894090456775652
44,LBX074LA,0.03493116079151921
44,LBX118LA,0.031572250854502694
44,LBX194LA,0.02979406198267172
44,LBX138LA,0.027916534721035224
44,LBXD07LA,0.02756370494280258
44,LBXF05LA,0.015287906973994654
44,LBX180LA,0.010225357143600481
44,LBXD03LA,0.0025948316444401854
44,LBX099LA,0.0011909563142134365
44,LBX170LA,1.6047952001273212e-7
44,LBX187LA,1.3451924978239464e-7
45,LBXPCBLA,0.20447722919656708
45,LBX118LA,0.1945386698113513
45,LBXF08LA,0.15845205317512737
45,LBXF03LA,0.10195922072496195
45,LBX099LA,0.0741445542050391
45,LBXD05LA,0.05894884544871439
45,LBXD03LA,0.04504175976061006
45,LBXF04LA,0.036358089199604114
45,LBXHXCLA,0.03219573608438279
45,LBX074LA,0.03068694949936037
45,LBXF05LA,0.02182031133892574
45,LBX194LA,0.018622759009305788
45,LBX138LA,0.017960714390036003
45,LBX153LA,0.003718715652803251
45,LBX180LA,5.391455462596786e-4
45,LBX187LA,5.35055334296814e-4
45,LBX170LA,1.2961459349804835e-7
45,LBXD07LA,6.200805961214007e-8
46,LBXPCBLA,0.16155881274085118
46,LBXF05LA,0.14973738453780255
46,LBXF03LA,0.12910993524064893
46,LBXF04LA,0.12460758098611516
46,LBXHXCLA,0.11037856720962202
46,LBX099LA,0.0703545922652643
46,LBX118LA,0.0666518330522228
46,LBXF08LA,0.054050380061372784
46,LBX074LA,0.04074024911075441
46,LBX170LA,0.026815329651334142
46,LBXD05LA,0.018855680632274944
46,LBXD03LA,0.01792101524848032
46,LBXD07LA,0.017329110263323257
46,LBX194LA,0.0054428923446895846
46,LBX138LA,0.0039505082376897135
46,LBX153LA,0.0018016573136132204
46,LBX187LA,6.936301680226074e-4
46,LBX180LA,8.409359145332319e-7
47,LBXF03LA,0.5189903325104651
47,LBXD05LA,0.14280216215005864
47,LBX099LA,0.12059672367810255
47,LBXD03LA,0.04765973138991563
47,LBXF08LA,0.033739921997890436
47,LBX074LA,0.01994713019474007
47,LBX118LA,0.01855484862055613
47,LBX138LA,0.017463872344677125
47,LBXHXCLA,0.015926552729849757
47,LBXF05LA,0.014395339804470508
47,LBXD07LA,0.012824042204552891
47,LBXPCBLA,0.010629493389744789
47,LBX170LA,0.008491593819101204
47,LBX153LA,0.005867598608734664
47,LBX194LA,0.005511241799847822
47,LBX187LA,0.0026381105871138085
47,LBXF04LA,0.002273037147463945
47,LBX180LA,0.0016882670227144343
48,LBXHXCLA,0.2803016480474681
48,LBXF03LA,0.20175621783113915
48,LBXF08LA,0.13746971681946019
48,LBXPCBLA,0.0814628256793728
48,LBX118LA,0.07818355635554036
48,LBXD03LA,0.05898574260527279
48,LBXD05LA,0.037746403827941186
48,LBXF05LA,0.02651670135679602
48,LBX099LA,0.024799479691885593
48,LBX194LA,0.021972101565061918
48,LBX187LA,0.01211007479529822
48,LBXD07LA,0.009065437437336106
48,LBXF04LA,0.008760981190211858
48,LBX180LA,0.007629086896722769
48,LBX074LA,0.006908003067640237
48,LBX138LA,0.004655827311706278
48,LBX170LA,0.0016758537883201394
48,LBX153LA,3.417328265350194e-7
49,LBXF03LA,0.46361437170203634
49,LBXPCBLA,0.14046860154473592
49,LBXF08LA,0.09074506084167748
49,LBXHXCLA,0.08622416814840832
49,LBXD03LA,0.05850439355133734
49,LBXF04LA,0.04025485054979189
49,LBX099LA,0.03310270209857449
49,LBX118LA,0.03127376843723473
49,LBXD05LA,0.024507960743399178
49,LBX074LA,0.010979153526470633
49,LBXD07LA,0.0099314844011029
49,LBXF05LA,0.0034853624048539348
49,LBX138LA,0.003318089698847941
49,LBX170LA,0.003260003899283142
49,LBX187LA,3.296721283218378e-4
49,LBX194LA,1.4308702167755996e-7
49,LBX153LA,1.326572182688e-7
49,LBX180LA,8.057968394527494e-8
50,LBXF03LA,0.25964080448421534
50,LBX099LA,0.15244131254175367
50,LBX187LA,0.13452478614819263
50,LBXPCBLA,0.12224690207277139
50,LBXHXCLA,0.09073525965497684
50,LBX138LA,0.05241784430984672
50,LBXF08LA,0.04466753963780399
50,LBX194LA,0.043773190188102475
50,LBX118LA,0.04276668123493434
50,LBXF05LA,0.014747983407519831
50,LBXD07LA,0.012932993647486624
50,LBX074LA,0.010587697753306194
50,LBXD03LA,0.007122991816649556
50,LBX153LA,0.005976388429481139
50,LBXD05LA,0.0038025968360032502
50,LBX170LA,0.0016146516197265285
50,LBX180LA,2.92382826378895e-7
50,LBXF04LA,8.383440133091357e-8
